unique_id,id,image_url
zgkKwhBtRQf9zWz6kpPJR,1HP324,https://storage.googleapis.com/fabmaster/media/images/1HP324.width-450.png,Standard,
zgkKwhBtRQf9zWz6kpPJR,ARC133,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC133.png,Standard,First Edition
zgkKwhBtRQf9zWz6kpPJR,ARC133,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC133.png,Rainbow,First Edition
zgkKwhBtRQf9zWz6kpPJR,ARC133,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC133.png,Standard,Unlimited
zgkKwhBtRQf9zWz6kpPJR,ARC133,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC133.png,Rainbow,Unlimited
bbGgprKNzmQPQP9P6CQkL,1HP325,https://storage.googleapis.com/fabmaster/media/images/1HP325.width-450.png,Standard,
bbGgprKNzmQPQP9P6CQkL,ARC134,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC134.png,Standard,First Edition
bbGgprKNzmQPQP9P6CQkL,ARC134,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC134.png,Rainbow,First Edition
bbGgprKNzmQPQP9P6CQkL,ARC134,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC134.png,Standard,Unlimited
bbGgprKNzmQPQP9P6CQkL,ARC134,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC134.png,Rainbow,Unlimited
QKhbmNTMMfFNmDkp7gcRd,UPR127,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR127.png,Standard,
QKhbmNTMMfFNmDkp7gcRd,UPR127,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR127.png,Rainbow,
jjrTzdzpWGzMQpFcnfhKN,UPR128,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR128.png,Standard,
jjrTzdzpWGzMQpFcnfhKN,UPR128,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR128.png,Rainbow,
zDTzDhgpDhCNzqqkPMDW7,UPR129,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR129.png,Standard,
zDTzDhgpDhCNzqqkPMDW7,UPR129,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR129.png,Rainbow,
jGzKJnCwkjfHhPhRzk7gj,UPR113,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR113.png,Standard,
jGzKJnCwkjfHhPhRzk7gj,UPR113,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR113.png,Rainbow,
DJDqrcJFQNWHPfPjhQNG8,UPR114,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR114.png,Standard,
DJDqrcJFQNWHPfPjhQNG8,UPR114,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR114.png,Rainbow,
PRDqBbn6d9cWtWjMjptKj,UPR115,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR115.png,Standard,
PRDqBbn6d9cWtWjMjptKj,UPR115,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR115.png,Rainbow,
wd9TtjtPGfbWKQPprJfj9,CHN005,https://storage.googleapis.com/fabmaster/media/images/CHN005.width-450.png,Standard,
wd9TtjtPGfbWKQPprJfj9,FAB149,https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB149.png,Gold Foil,
wd9TtjtPGfbWKQPprJfj9,MON230,https://storage.googleapis.com/fabmaster/media/images/MON230.width-450.png,Standard,First Edition
wd9TtjtPGfbWKQPprJfj9,MON230,https://storage.googleapis.com/fabmaster/media/images/MON230.width-450.png,Cold Foil,First Edition
wd9TtjtPGfbWKQPprJfj9,MON230,https://storage.googleapis.com/fabmaster/media/images/U-MON230.width-450.png,Standard,Unlimited
wd9TtjtPGfbWKQPprJfj9,MON230,https://storage.googleapis.com/fabmaster/media/images/U-MON230.width-450.png,Rainbow,Unlimited
BrJTbrWqKzQRmRLrfbmcb,DYN197,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN197.png,Standard,
BrJTbrWqKzQRmRLrfbmcb,DYN197,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN197.png,Rainbow,
BrJTbrWqKzQRmRLrfbmcb,FAB112,https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB112.png,Rainbow,
BrJTbrWqKzQRmRLrfbmcb,OSC011,https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/OSC011.webp,Standard,
BrJTbrWqKzQRmRLrfbmcb,ROS183,https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS183.png,Standard,
BrJTbrWqKzQRmRLrfbmcb,VER012,https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/VER012.webp,Standard,
KKRrkTpNjNQB9wmwGCCGF,DYN198,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN198.png,Standard,
KKRrkTpNjNQB9wmwGCCGF,DYN198,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN198.png,Rainbow,
KKRrkTpNjNQB9wmwGCCGF,FAB113,https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB113.png,Rainbow,
KKRrkTpNjNQB9wmwGCCGF,ROS184,https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS184.png,Standard,
ntkQpCD8QdNG6KMNchJNw,DYN199,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN199.png,Standard,
ntkQpCD8QdNG6KMNchJNw,DYN199,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN199.png,Rainbow,
ntkQpCD8QdNG6KMNchJNw,FAB114,https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB114.png,Rainbow,
ntkQpCD8QdNG6KMNchJNw,ROS185,https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS185.png,Standard,
b7h97MzpKF8mNqMr8B9Fq,1HP199,https://storage.googleapis.com/fabmaster/media/images/1HP199.width-450.png,Standard,
b7h97MzpKF8mNqMr8B9Fq,ARC017,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC017.png,Standard,First Edition
b7h97MzpKF8mNqMr8B9Fq,ARC017,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC017.png,Rainbow,First Edition
b7h97MzpKF8mNqMr8B9Fq,ARC017,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC017.png,Standard,Unlimited
b7h97MzpKF8mNqMr8B9Fq,ARC017,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC017.png,Rainbow,Unlimited
CNpTdPFLhRdt6N7qgQqkC,DYN182,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN182.png,Standard,
CNpTdPFLhRdt6N7qgQqkC,DYN182,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN182.png,Rainbow,
f6WQfPKfkjbdj9FpC8zDw,DYN183,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN183.png,Standard,
f6WQfPKfkjbdj9FpC8zDw,DYN183,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN183.png,Rainbow,
PgRT6QwWgcLdGhcNLHfmj,DYN184,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN184.png,Standard,
PgRT6QwWgcLdGhcNLHfmj,DYN184,https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN184.png,Rainbow,
hwTCzg9hgmBpj86czpKMq,1HP314,https://storage.googleapis.com/fabmaster/media/images/1HP314.width-450.png,Standard,
hwTCzg9hgmBpj86czpKMq,ARC126,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC126.png,Standard,First Edition
hwTCzg9hgmBpj86czpKMq,ARC126,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC126-RF.png,Rainbow,First Edition
hwTCzg9hgmBpj86czpKMq,ARC126,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC126.png,Standard,Unlimited
hwTCzg9hgmBpj86czpKMq,ARC126,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC126.png,Rainbow,Unlimited
7kLCKQ6thffmpJQpLhzzJ,1HP315,https://storage.googleapis.com/fabmaster/media/images/1HP315.width-450.png,Standard,
7kLCKQ6thffmpJQpLhzzJ,ARC127,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC127.png,Standard,First Edition
7kLCKQ6thffmpJQpLhzzJ,ARC127,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC127-RF.png,Rainbow,First Edition
7kLCKQ6thffmpJQpLhzzJ,ARC127,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC127.png,Standard,Unlimited
7kLCKQ6thffmpJQpLhzzJ,ARC127,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC127.png,Rainbow,Unlimited
Bd8bgdrphcfzHhTNtbmPr,1HP316,https://storage.googleapis.com/fabmaster/media/images/1HP316.width-450.png,Standard,
Bd8bgdrphcfzHhTNtbmPr,ARC128,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC128.png,Standard,First Edition
Bd8bgdrphcfzHhTNtbmPr,ARC128,https://storage.googleapis.com/fabmaster/cardfaces/2020-ARC/ARC128-RF.png,Rainbow,First Edition
Bd8bgdrphcfzHhTNtbmPr,ARC128,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC128.png,Standard,Unlimited
Bd8bgdrphcfzHhTNtbmPr,ARC128,https://storage.googleapis.com/fabmaster/cardfaces/2020-U-ARC/U-ARC128.png,Rainbow,Unlimited
CrWjLrqtQtppQhQCMt9LH,EVR123,https://storage.googleapis.com/fabmaster/media/images/EVR123.width-450.png,Standard,First Edition
CrWjLrqtQtppQhQCMt9LH,EVR123,https://storage.googleapis.com/fabmaster/media/images/EVR123.width-450.png,Rainbow,First Edition
CrWjLrqtQtppQhQCMt9LH,EVR123,https://storage.googleapis.com/fabmaster/cardfaces/2022-EVR/EVR123-RF.png,Rainbow,First Edition
hp6NPdQkGkWhrwpd7JWTF,CRU164,https://storage.googleapis.com/fabmaster/cardfaces/2020-CRU/CRU164.png,Standard,First Edition
hp6NPdQkGkWhrwpd7JWTF,CRU164,https://storage.googleapis.com/fabmaster/cardfaces/2020-CRU/CRU164-RF.png,Rainbow,First Edition
hp6NPdQkGkWhrwpd7JWTF,CRU164,https://storage.googleapis.com/fabmaster/cardfaces/2021-U-CRU/U-CRU164.png,Standard,Unlimited
hp6NPdQkGkWhrwpd7JWTF,CRU164,https://storage.googleapis.com/fabmaster/cardfaces/2021-U-CRU/U-CRU164.png,Rainbow,Unlimited
tFKpRnDbfcwtC8dwqm9qm,HVY115,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY115.png,Standard,
tFKpRnDbfcwtC8dwqm9qm,HVY115,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY115.png,Rainbow,
tFKpRnDbfcwtC8dwqm9qm,KSI012,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI012.png,Standard,
tFKpRnDbfcwtC8dwqm9qm,OLA012,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA012.png,Standard,
9czLrcQJTpWrCcJRm8dnz,HVY116,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY116.png,Standard,
9czLrcQJTpWrCcJRm8dnz,HVY116,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY116.png,Rainbow,
Mj9fkHtdrzzmDw8RNCKmT,HVY117,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY117.png,Standard,
Mj9fkHtdrzzmDw8RNCKmT,HVY117,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY117.png,Rainbow,
Mj9fkHtdrzzmDw8RNCKmT,KSI023,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI023.png,Standard,
Mj9fkHtdrzzmDw8RNCKmT,OLA023,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA023.png,Standard,
Rmm8PgnzKNNfLcnKh86jd,HVY163,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY163.png,Standard,
Rmm8PgnzKNNfLcnKh86jd,HVY163,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY163.png,Rainbow,
Rmm8PgnzKNNfLcnKh86jd,KYO007,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO007.png,Standard,
Rmm8PgnzKNNfLcnKh86jd,RHI008,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR008.png,Standard,
rbzdbLWNThgMnfbcpj7zK,HVY164,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY164.png,Standard,
rbzdbLWNThgMnfbcpj7zK,HVY164,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY164.png,Rainbow,
rbzdbLWNThgMnfbcpj7zK,KYO016,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO016.png,Standard,
rbzdbLWNThgMnfbcpj7zK,RHI017,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR017.png,Standard,
h9jqjKPhPLfwCdgkQ9NBB,AKO017,https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AKO/EN/AKO017.png,Standard,
h9jqjKPhPLfwCdgkQ9NBB,HVY165,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY165.png,Standard,
h9jqjKPhPLfwCdgkQ9NBB,HVY165,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY165.png,Rainbow,
h9jqjKPhPLfwCdgkQ9NBB,KYO022,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO022.png,Standard,
WqTTMjDgKKCp7Lnb7LH6d,AKO027,https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AKO/EN/AKO027.png,Standard,
WqTTMjDgKKCp7Lnb7LH6d,FAB204,https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB204.png,Cold Foil,
WqTTMjDgKKCp7Lnb7LH6d,HVY240,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY240.png,Standard,
WqTTMjDgKKCp7Lnb7LH6d,KSI028,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI028.png,Standard,
WqTTMjDgKKCp7Lnb7LH6d,KYO027,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO027.png,Standard,
WqTTMjDgKKCp7Lnb7LH6d,LGS229,https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS229.png,Rainbow,
WqTTMjDgKKCp7Lnb7LH6d,OLA028,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA028.png,Standard,
WqTTMjDgKKCp7Lnb7LH6d,RHI029,https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR029.png,Standard,
nBf66Gt7ghRTqhn7nNqKh,DTD215,https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD215.png,Standard,
nBf66Gt7ghRTqhn7nNqKh,DTD215,https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD215.png,Rainbow,
DgpbP8LBpCffdNgH8t9LB,FAB084,https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB084.png,Gold Foil,
DgpbP8LBpCffdNgH8t9LB,UPR166,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR166.png,Rainbow,
DgpbP8LBpCffdNgH8t9LB,UPR166,https://storage.googleapis.com/fabmaster/cardfaces/2022-UPR/UPR166.png,Cold Foil,
GgDFFHhLh8Kc7tJK8nBLj,1HP010,https://storage.googleapis.com/fabmaster/media/images/1HP010.width-450.png,Standard,
GgDFFHhLh8Kc7tJK8nBLj,RVD008,https://storage.googleapis.com/fabmaster/media/images/RVD008.width-450.png,Standard,
GgDFFHhLh8Kc7tJK8nBLj,WTR006,https://storage.googleapis.com/fabmaster/cardfaces/2019-WTR/WTR006.png,Standard,Alpha
GgDFFHhLh8Kc7tJK8nBLj,WTR006,https://storage.googleapis.com/fabmaster/cardfaces/2019-WTR/WTR006.png,Rainbow,Alpha
